year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,6,OO,SkyWest Airlines Inc.,RIC,"Richmond, VA: Richmond International",125.00,66.00,39.15,6.30,8.74,0.00,11.81,2.00,0.00,5651.00,3164.00,872.00,739.00,0.00,876.00
2025,6,OO,SkyWest Airlines Inc.,RIW,"Riverton/Lander, WY: Central Wyoming Regional",60.00,19.00,7.53,1.00,3.52,0.00,6.95,0.00,0.00,1495.00,698.00,22.00,352.00,0.00,423.00
2025,6,OO,SkyWest Airlines Inc.,RKS,"Rock Springs, WY: Southwest Wyoming Regional",60.00,22.00,8.02,1.97,5.43,0.00,6.59,1.00,0.00,2113.00,969.00,422.00,238.00,0.00,484.00
2025,6,OO,SkyWest Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",410.00,64.00,35.99,0.86,10.73,0.00,16.43,0.00,1.00,3051.00,1627.00,65.00,381.00,0.00,978.00
2025,6,OO,SkyWest Airlines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",24.00,13.00,8.38,0.00,1.81,0.00,2.81,0.00,0.00,513.00,233.00,0.00,73.00,0.00,207.00
2025,6,OO,SkyWest Airlines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",61.00,8.00,4.12,2.40,1.48,0.00,0.00,0.00,0.00,336.00,157.00,105.00,74.00,0.00,0.00
2025,6,OO,SkyWest Airlines Inc.,ROW,"Roswell, NM: Roswell Air Center",86.00,31.00,14.61,7.28,2.66,0.00,6.44,3.00,0.00,2704.00,1464.00,731.00,157.00,0.00,352.00
2025,6,OO,SkyWest Airlines Inc.,RST,"Rochester, MN: Rochester International",131.00,48.00,28.12,6.43,4.29,0.00,9.16,2.00,0.00,4705.00,2866.00,654.00,175.00,0.00,1010.00
2025,6,OO,SkyWest Airlines Inc.,SAF,"Santa Fe, NM: Santa Fe Regional",304.00,94.00,43.66,5.83,23.04,0.00,21.47,4.00,2.00,7150.00,2891.00,625.00,2254.00,0.00,1380.00
2025,6,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",1338.00,277.00,115.10,5.58,62.23,0.00,94.09,6.00,0.00,14551.00,5185.00,319.00,3354.00,0.00,5693.00
2025,6,OO,SkyWest Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",130.00,31.00,13.81,4.36,2.45,0.00,10.38,1.00,1.00,1984.00,746.00,297.00,187.00,0.00,754.00
2025,6,OO,SkyWest Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",45.00,18.00,9.04,2.76,4.20,0.00,2.01,0.00,0.00,1286.00,704.00,127.00,185.00,0.00,270.00
2025,6,OO,SkyWest Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",270.00,33.00,17.93,0.00,5.94,0.00,9.13,1.00,5.00,2451.00,1032.00,0.00,266.00,0.00,1153.00
2025,6,OO,SkyWest Airlines Inc.,SBN,"South Bend, IN: South Bend International",435.00,147.00,80.55,14.93,23.07,0.00,28.45,2.00,2.00,10714.00,5900.00,1515.00,1256.00,0.00,2043.00
2025,6,OO,SkyWest Airlines Inc.,SBP,"San Luis Obispo, CA: San Luis Obispo County Regional",275.00,66.00,27.99,2.00,10.10,0.00,25.92,2.00,2.00,4974.00,2425.00,120.00,485.00,0.00,1944.00
2025,6,OO,SkyWest Airlines Inc.,SCE,"State College, PA: State College Regional",22.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,52.00,52.00,0.00,0.00,0.00,0.00
2025,6,OO,SkyWest Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",227.00,54.00,34.64,8.09,10.65,0.00,0.62,2.00,2.00,3759.00,2694.00,323.00,704.00,0.00,38.00
2025,6,OO,SkyWest Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",2722.00,535.00,246.60,21.37,142.80,2.40,121.83,4.00,3.00,29831.00,14521.00,917.00,7254.00,53.00,7086.00
2025,6,OO,SkyWest Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",2897.00,514.00,219.04,18.42,141.96,2.55,132.03,4.00,2.00,31736.00,11281.00,2743.00,8019.00,433.00,9260.00
2025,6,OO,SkyWest Airlines Inc.,SGF,"Springfield, MO: Springfield-Branson National",259.00,82.00,33.40,8.47,20.02,0.00,20.11,6.00,2.00,9639.00,3785.00,1236.00,2057.00,0.00,2561.00
2025,6,OO,SkyWest Airlines Inc.,SGU,"St. George, UT: St George Regional",370.00,75.00,48.44,4.82,11.46,0.00,10.27,1.00,0.00,5011.00,2549.00,224.00,819.00,0.00,1419.00
2025,6,OO,SkyWest Airlines Inc.,SHR,"Sheridan, WY: Sheridan County",60.00,17.00,7.99,0.00,5.09,0.00,3.92,2.00,0.00,1156.00,454.00,0.00,291.00,0.00,411.00
2025,6,OO,SkyWest Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",449.00,186.00,84.14,26.87,36.33,0.00,38.65,18.00,1.00,16757.00,7976.00,2437.00,2931.00,0.00,3413.00
2025,6,OO,SkyWest Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",606.00,85.00,47.85,3.44,13.04,1.00,19.66,1.00,0.00,4573.00,2883.00,139.00,545.00,111.00,895.00
2025,6,OO,SkyWest Airlines Inc.,SJT,"San Angelo, TX: San Angelo Regional/Mathis Field",90.00,32.00,12.85,8.81,2.75,0.00,7.59,1.00,0.00,2747.00,581.00,1510.00,132.00,0.00,524.00
2025,6,OO,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",3097.00,271.00,160.02,31.69,41.40,0.00,37.89,1.00,0.00,22737.00,14766.00,3044.00,2681.00,0.00,2246.00
2025,6,OO,SkyWest Airlines Inc.,SLN,"Salina, KS: Salina Regional",90.00,39.00,14.55,2.38,11.62,0.00,10.44,1.00,0.00,4909.00,1126.00,176.00,1620.00,0.00,1987.00
2025,6,OO,SkyWest Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",915.00,150.00,75.87,4.43,23.64,1.00,45.06,1.00,1.00,9708.00,5763.00,169.00,1111.00,150.00,2515.00
2025,6,OO,SkyWest Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",489.00,94.00,45.13,5.86,16.75,0.45,25.80,3.00,0.00,5449.00,2482.00,259.00,1243.00,33.00,1432.00
2025,6,OO,SkyWest Airlines Inc.,SPI,"Springfield, IL: Abraham Lincoln Capital",20.00,11.00,8.31,0.00,1.38,0.00,1.31,0.00,0.00,1045.00,869.00,0.00,94.00,0.00,82.00
2025,6,OO,SkyWest Airlines Inc.,SPS,"Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",60.00,25.00,11.67,3.33,3.76,0.00,6.24,4.00,0.00,2872.00,1667.00,394.00,383.00,0.00,428.00
2025,6,OO,SkyWest Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,6,OO,SkyWest Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",209.00,79.00,36.49,5.35,15.69,0.00,21.46,1.00,0.00,5539.00,2689.00,632.00,1012.00,0.00,1206.00
2025,6,OO,SkyWest Airlines Inc.,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",317.00,92.00,26.86,2.48,18.95,0.00,43.70,1.00,1.00,5422.00,1435.00,91.00,1323.00,0.00,2573.00
2025,6,OO,SkyWest Airlines Inc.,SUN,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",194.00,31.00,8.05,4.36,8.71,0.00,9.88,0.00,0.00,2176.00,264.00,471.00,548.00,0.00,893.00
2025,6,OO,SkyWest Airlines Inc.,SUX,"Sioux City, IA: Sioux Gateway Brig Gen Bud Day Field",60.00,34.00,17.38,0.00,5.66,0.00,10.96,0.00,2.00,3058.00,1101.00,0.00,632.00,0.00,1325.00
2025,6,OO,SkyWest Airlines Inc.,SWO,"Stillwater, OK: Stillwater Regional",60.00,16.00,9.49,4.00,1.58,0.00,0.94,3.00,0.00,1508.00,733.00,534.00,109.00,0.00,132.00
2025,6,OO,SkyWest Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",35.00,6.00,3.00,1.97,0.03,0.00,1.00,0.00,0.00,854.00,163.00,647.00,17.00,0.00,27.00
2025,6,OO,SkyWest Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",26.00,3.00,2.00,0.04,0.96,0.00,0.00,1.00,0.00,123.00,72.00,2.00,49.00,0.00,0.00
2025,6,OO,SkyWest Airlines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",22.00,10.00,6.03,1.00,2.97,0.00,0.00,1.00,0.00,1044.00,675.00,186.00,183.00,0.00,0.00
2025,6,OO,SkyWest Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",353.00,64.00,34.74,3.49,11.14,0.00,14.63,2.00,6.00,5229.00,2555.00,301.00,1291.00,0.00,1082.00
2025,6,OO,SkyWest Airlines Inc.,TUS,"Tucson, AZ: Tucson International",706.00,131.00,74.32,6.82,12.18,1.00,36.68,1.00,0.00,10616.00,6191.00,685.00,667.00,55.00,3018.00
2025,6,OO,SkyWest Airlines Inc.,TVC,"Traverse City, MI: Cherry Capital",257.00,107.00,63.74,17.39,12.17,0.00,13.69,1.00,0.00,12269.00,8973.00,1709.00,595.00,0.00,992.00
2025,6,OO,SkyWest Airlines Inc.,TWF,"Twin Falls, ID: Joslin Field - Magic Valley Regional",60.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,37.00,0.00,0.00,0.00,0.00
2025,6,OO,SkyWest Airlines Inc.,TXK,"Texarkana, AR: Texarkana Regional-Webb Field",8.00,3.00,1.65,0.00,1.35,0.00,0.00,0.00,0.00,170.00,86.00,0.00,84.00,0.00,0.00
2025,6,OO,SkyWest Airlines Inc.,TYR,"Tyler, TX: Tyler Pounds Regional",12.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,50.00,0.00,0.00,0.00,0.00,50.00
2025,6,OO,SkyWest Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",114.00,37.00,20.02,1.86,9.00,0.00,6.12,0.00,1.00,2024.00,823.00,220.00,387.00,0.00,594.00
2025,6,OO,SkyWest Airlines Inc.,VCT,"Victoria, TX: Victoria Regional",56.00,13.00,3.97,1.98,0.04,0.00,7.00,6.00,2.00,1177.00,576.00,134.00,5.00,0.00,462.00
2025,6,OO,SkyWest Airlines Inc.,WYS,"West Yellowstone, MT: Yellowstone",66.00,9.00,3.28,0.00,0.72,0.00,5.00,0.00,1.00,555.00,113.00,0.00,14.00,0.00,428.00
2025,6,OO,SkyWest Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",138.00,32.00,19.27,1.63,2.65,0.00,8.46,0.00,0.00,1458.00,737.00,120.00,106.00,0.00,495.00
2025,6,OO,SkyWest Airlines Inc.,XWA,"Williston, ND: Williston Basin International",210.00,56.00,26.51,3.00,8.49,0.00,18.00,0.00,3.00,6939.00,3785.00,219.00,400.00,0.00,2535.00
2025,6,OO,SkyWest Airlines Inc.,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",120.00,30.00,17.21,1.00,2.67,0.00,9.12,5.00,0.00,2356.00,1795.00,96.00,157.00,0.00,308.00
2025,6,PT,Piedmont Airlines,AGS,"Augusta, GA: Augusta Regional at Bush Field",160.00,50.00,8.09,6.27,7.09,0.00,28.55,7.00,0.00,3771.00,279.00,1155.00,263.00,0.00,2074.00
2025,6,PT,Piedmont Airlines,ALB,"Albany, NY: Albany International",139.00,58.00,11.89,6.12,13.53,0.00,26.45,3.00,0.00,5266.00,652.00,1543.00,735.00,0.00,2336.00
2025,6,PT,Piedmont Airlines,ALO,"Waterloo, IA: Waterloo Regional",8.00,4.00,0.93,0.29,2.16,0.00,0.62,0.00,0.00,186.00,62.00,23.00,84.00,0.00,17.00
2025,6,PT,Piedmont Airlines,ART,"Watertown, NY: Watertown International",60.00,17.00,5.95,0.00,5.20,0.00,5.84,3.00,1.00,1162.00,352.00,0.00,289.00,0.00,521.00
2025,6,PT,Piedmont Airlines,AVL,"Asheville, NC: Asheville Regional",133.00,51.00,8.58,5.39,21.92,0.00,15.11,5.00,2.00,3260.00,425.00,460.00,1033.00,0.00,1342.00
2025,6,PT,Piedmont Airlines,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",12.00,4.00,0.73,0.00,1.28,0.00,1.99,0.00,0.00,209.00,54.00,0.00,60.00,0.00,95.00
2025,6,PT,Piedmont Airlines,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",12.00,4.00,1.09,0.00,0.42,0.00,2.49,0.00,0.00,229.00,57.00,0.00,24.00,0.00,148.00
2025,6,PT,Piedmont Airlines,BDL,"Hartford, CT: Bradley International",112.00,42.00,8.75,0.27,13.49,0.00,19.49,3.00,0.00,4157.00,850.00,40.00,749.00,0.00,2518.00
2025,6,PT,Piedmont Airlines,BGR,"Bangor, ME: Bangor International",16.00,5.00,1.11,0.00,3.12,0.00,0.77,0.00,0.00,141.00,47.00,0.00,61.00,0.00,33.00
2025,6,PT,Piedmont Airlines,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",8.00,1.00,0.19,0.00,0.08,0.00,0.73,0.00,0.00,37.00,7.00,0.00,3.00,0.00,27.00
2025,6,PT,Piedmont Airlines,BNA,"Nashville, TN: Nashville International",29.00,15.00,2.05,1.06,6.55,0.00,5.35,4.00,0.00,1259.00,73.00,227.00,376.00,0.00,583.00
2025,6,PT,Piedmont Airlines,BOS,"Boston, MA: Logan International",118.00,28.00,4.48,0.10,5.52,0.00,17.90,0.00,0.00,2070.00,183.00,5.00,501.00,0.00,1381.00
2025,6,PT,Piedmont Airlines,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",26.00,12.00,2.06,1.62,2.45,0.00,5.86,1.00,0.00,571.00,53.00,102.00,120.00,0.00,296.00
2025,6,PT,Piedmont Airlines,BUF,"Buffalo, NY: Buffalo Niagara International",90.00,30.00,5.61,0.96,10.60,0.00,12.83,5.00,0.00,2402.00,409.00,168.00,696.00,0.00,1129.00
2025,6,PT,Piedmont Airlines,CAE,"Columbia, SC: Columbia Metropolitan",262.00,78.00,16.07,6.95,17.44,0.20,37.34,14.00,0.00,8213.00,1541.00,1120.00,1193.00,19.00,4340.00
2025,6,PT,Piedmont Airlines,CAK,"Akron, OH: Akron-Canton Regional",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,6,PT,Piedmont Airlines,CHA,"Chattanooga, TN: Lovell Field",168.00,53.00,9.24,6.41,13.08,0.00,24.27,7.00,1.00,5248.00,1142.00,994.00,596.00,0.00,2516.00
2025,6,PT,Piedmont Airlines,CHO,"Charlottesville, VA: Charlottesville Albemarle",214.00,61.00,8.60,10.18,10.51,0.00,31.70,12.00,1.00,6435.00,689.00,1507.00,500.00,0.00,3739.00
2025,6,PT,Piedmont Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",54.00,9.00,0.11,0.00,4.37,0.00,4.53,0.00,0.00,765.00,14.00,0.00,425.00,0.00,326.00
2025,6,PT,Piedmont Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",3954.00,1048.00,206.12,118.63,228.58,0.53,494.14,128.00,6.00,98956.00,22075.00,12846.00,13062.00,8.00,50965.00
2025,6,PT,Piedmont Airlines,CMH,"Columbus, OH: John Glenn Columbus International",45.00,11.00,0.51,0.00,5.76,0.00,4.73,0.00,0.00,569.00,17.00,0.00,226.00,0.00,326.00
2025,6,PT,Piedmont Airlines,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",65.00,26.00,7.57,0.68,11.61,0.00,6.14,3.00,0.00,1442.00,334.00,19.00,562.00,0.00,527.00
2025,6,PT,Piedmont Airlines,CWA,"Mosinee, WI: Central Wisconsin",8.00,2.00,0.00,0.94,1.00,0.00,0.06,0.00,0.00,140.00,0.00,115.00,18.00,0.00,7.00
2025,6,PT,Piedmont Airlines,DAY,"Dayton, OH: James M Cox/Dayton International",56.00,22.00,1.23,0.80,11.92,0.00,8.06,2.00,0.00,1491.00,171.00,120.00,668.00,0.00,532.00
2025,6,PT,Piedmont Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",8.00,4.00,0.59,0.00,2.10,0.00,1.31,0.00,0.00,178.00,10.00,0.00,44.00,0.00,124.00
2025,6,PT,Piedmont Airlines,ERI,"Erie, PA: Erie International/Tom Ridge Field",90.00,14.00,4.05,1.33,3.10,0.00,5.53,4.00,0.00,1103.00,375.00,42.00,129.00,0.00,557.00
2025,6,PT,Piedmont Airlines,EVV,"Evansville, IN: Evansville Regional",98.00,28.00,8.75,1.24,6.30,0.00,11.70,1.00,1.00,2493.00,1209.00,79.00,324.00,0.00,881.00
2025,6,PT,Piedmont Airlines,EWN,"New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",136.00,46.00,9.90,7.21,7.34,0.00,21.55,4.00,1.00,3837.00,784.00,634.00,555.00,0.00,1864.00
2025,6,PT,Piedmont Airlines,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",184.00,64.00,10.95,8.56,10.92,0.00,33.57,11.00,1.00,5731.00,1159.00,944.00,548.00,0.00,3080.00
2025,6,PT,Piedmont Airlines,FLO,"Florence, SC: Florence Regional",83.00,16.00,3.72,3.91,0.10,0.00,8.27,1.00,0.00,959.00,92.00,226.00,6.00,0.00,635.00
2025,6,PT,Piedmont Airlines,FNT,"Flint, MI: Bishop International",8.00,2.00,0.16,0.00,0.00,0.00,1.84,0.00,0.00,104.00,14.00,0.00,0.00,0.00,90.00
2025,6,PT,Piedmont Airlines,FWA,"Fort Wayne, IN: Fort Wayne International",42.00,15.00,3.98,1.07,4.45,0.00,5.51,1.00,0.00,1411.00,318.00,98.00,272.00,0.00,723.00
2025,6,PT,Piedmont Airlines,GNV,"Gainesville, FL: Gainesville Regional",94.00,17.00,1.19,0.74,6.41,0.00,8.66,0.00,0.00,810.00,81.00,29.00,270.00,0.00,430.00
2025,6,PT,Piedmont Airlines,GRR,"Grand Rapids, MI: Gerald R. Ford International",32.00,4.00,1.00,0.00,1.00,0.00,2.00,0.00,0.00,951.00,28.00,0.00,25.00,0.00,898.00
2025,6,PT,Piedmont Airlines,GSO,"Greensboro/High Point, NC: Piedmont Triad International",198.00,41.00,9.80,2.94,12.67,0.21,15.38,2.00,0.00,3309.00,1139.00,269.00,614.00,9.00,1278.00
2025,6,PT,Piedmont Airlines,GSP,"Greer, SC: Greenville-Spartanburg International",176.00,35.00,8.84,1.33,14.14,0.00,10.69,6.00,0.00,2443.00,396.00,213.00,789.00,0.00,1045.00
2025,6,PT,Piedmont Airlines,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",150.00,51.00,11.36,5.24,10.46,0.00,23.94,4.00,1.00,3911.00,601.00,879.00,599.00,0.00,1832.00
2025,6,PT,Piedmont Airlines,HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field",82.00,25.00,2.63,0.80,5.70,0.00,15.87,4.00,0.00,2279.00,155.00,179.00,226.00,0.00,1719.00
2025,6,PT,Piedmont Airlines,ILM,"Wilmington, NC: Wilmington International",166.00,36.00,10.36,1.53,12.42,0.00,11.69,3.00,0.00,2975.00,708.00,170.00,822.00,0.00,1275.00
2025,6,PT,Piedmont Airlines,IND,"Indianapolis, IN: Indianapolis International",20.00,4.00,1.52,0.00,1.19,0.00,1.29,1.00,0.00,162.00,47.00,0.00,52.00,0.00,63.00
2025,6,PT,Piedmont Airlines,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",64.00,17.00,2.64,2.26,1.50,0.00,10.60,2.00,1.00,1335.00,154.00,191.00,101.00,0.00,889.00
2025,6,PT,Piedmont Airlines,LEX,"Lexington, KY: Blue Grass",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,6,PT,Piedmont Airlines,LYH,"Lynchburg, VA: Lynchburg Regional/Preston Glenn Field",134.00,41.00,11.74,3.80,5.06,0.00,20.40,5.00,1.00,6938.00,891.00,1091.00,282.00,0.00,4674.00
2025,6,PT,Piedmont Airlines,MDT,"Harrisburg, PA: Harrisburg International",331.00,106.00,23.96,11.44,19.68,0.00,50.92,4.00,0.00,8729.00,2072.00,1084.00,1440.00,0.00,4133.00
2025,6,PT,Piedmont Airlines,MGM,"Montgomery, AL: Montgomery Regional",60.00,18.00,3.53,2.87,3.26,0.00,8.33,1.00,1.00,1684.00,301.00,501.00,173.00,0.00,709.00
2025,6,PT,Piedmont Airlines,MHT,"Manchester, NH: Manchester Boston Regional",107.00,29.00,5.22,1.65,9.22,0.00,12.90,4.00,0.00,1792.00,352.00,156.00,411.00,0.00,873.00
2025,6,PT,Piedmont Airlines,MKE,"Milwaukee, WI: General Mitchell International",64.00,31.00,4.87,4.05,11.58,0.00,10.50,4.00,0.00,2643.00,254.00,791.00,709.00,0.00,889.00
2025,6,PT,Piedmont Airlines,MOB,"Mobile, AL: Mobile Regional",86.00,24.00,6.12,3.78,5.36,0.00,8.75,3.00,1.00,1868.00,411.00,279.00,258.00,0.00,920.00
2025,6,PT,Piedmont Airlines,MSN,"Madison, WI: Dane County Regional-Truax Field",60.00,24.00,4.94,0.90,7.87,0.00,10.28,5.00,0.00,1767.00,259.00,182.00,442.00,0.00,884.00
2025,6,PT,Piedmont Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",86.00,32.00,2.76,2.20,20.07,0.00,6.97,1.00,2.00,2191.00,348.00,410.00,983.00,0.00,450.00
2025,6,PT,Piedmont Airlines,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",125.00,37.00,8.85,5.21,5.68,0.00,17.26,3.00,1.00,2847.00,495.00,551.00,415.00,0.00,1386.00
2025,6,PT,Piedmont Airlines,ORD,"Chicago, IL: Chicago O'Hare International",117.00,21.00,1.81,0.52,7.84,0.00,10.84,0.00,0.00,2349.00,72.00,36.00,416.00,0.00,1825.00
2025,6,PT,Piedmont Airlines,ORF,"Norfolk, VA: Norfolk International",94.00,32.00,6.45,2.52,14.59,0.00,8.44,1.00,1.00,1976.00,472.00,321.00,795.00,0.00,388.00
2025,6,PT,Piedmont Airlines,PGV,"Greenville, NC: Pitt Greenville",86.00,22.00,3.98,3.86,1.96,0.00,12.20,3.00,1.00,1782.00,263.00,229.00,58.00,0.00,1232.00
2025,6,PT,Piedmont Airlines,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",124.00,28.00,4.01,6.48,5.75,0.00,11.77,3.00,2.00,2339.00,340.00,631.00,373.00,0.00,995.00
2025,6,PT,Piedmont Airlines,PHL,"Philadelphia, PA: Philadelphia International",2353.00,688.00,107.87,29.33,198.60,0.00,352.20,78.00,15.00,60494.00,13265.00,3651.00,10683.00,0.00,32895.00
2025,6,PT,Piedmont Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",52.00,9.00,1.09,0.00,4.41,0.00,3.49,0.00,0.00,470.00,55.00,0.00,247.00,0.00,168.00
2025,6,PT,Piedmont Airlines,PVD,"Providence, RI: Rhode Island Tf Green International",82.00,28.00,1.00,0.04,8.29,0.00,18.66,3.00,0.00,2195.00,106.00,5.00,607.00,0.00,1477.00
2025,6,PT,Piedmont Airlines,PWM,"Portland, ME: Portland International Jetport",27.00,3.00,0.26,0.00,2.74,0.00,0.00,0.00,0.00,106.00,17.00,0.00,89.00,0.00,0.00
2025,6,PT,Piedmont Airlines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",31.00,2.00,1.00,0.00,0.87,0.00,0.13,0.00,0.00,204.00,181.00,0.00,20.00,0.00,3.00
2025,6,PT,Piedmont Airlines,RIC,"Richmond, VA: Richmond International",131.00,51.00,10.06,4.13,13.72,0.00,23.09,6.00,0.00,6392.00,1290.00,1008.00,791.00,0.00,3303.00
2025,6,PT,Piedmont Airlines,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",293.00,128.00,19.16,12.74,37.22,0.46,58.41,8.00,3.00,12881.00,1498.00,2515.00,2208.00,18.00,6642.00
2025,6,PT,Piedmont Airlines,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",165.00,44.00,8.16,1.09,10.49,0.00,24.27,7.00,1.00,3706.00,568.00,672.00,537.00,0.00,1929.00
2025,6,PT,Piedmont Airlines,SAV,"Savannah, GA: Savannah/Hilton Head International",71.00,8.00,3.43,0.00,3.06,0.00,1.52,1.00,0.00,801.00,270.00,0.00,327.00,0.00,204.00
2025,6,PT,Piedmont Airlines,SBY,"Salisbury, MD: Salisbury-Ocean City/Wicomico Regional",158.00,71.00,14.86,8.49,11.69,0.00,35.95,5.00,2.00,7069.00,895.00,1047.00,607.00,0.00,4520.00
2025,6,PT,Piedmont Airlines,SCE,"State College, PA: State College Regional",105.00,23.00,2.00,0.99,5.68,0.00,14.34,7.00,0.00,2088.00,135.00,688.00,244.00,0.00,1021.00
2025,6,PT,Piedmont Airlines,SDF,"Louisville, KY: Louisville Muhammad Ali International",98.00,27.00,9.67,1.78,7.99,0.00,7.55,2.00,2.00,2189.00,958.00,257.00,348.00,0.00,626.00
2025,6,PT,Piedmont Airlines,SYR,"Syracuse, NY: Syracuse Hancock International",124.00,39.00,5.13,1.87,16.39,0.00,15.61,3.00,0.00,4109.00,523.00,735.00,655.00,0.00,2196.00
2025,6,PT,Piedmont Airlines,TLH,"Tallahassee, FL: Tallahassee International",112.00,42.00,7.13,2.68,9.86,0.00,22.33,4.00,1.00,2613.00,365.00,278.00,309.00,0.00,1661.00
2025,6,PT,Piedmont Airlines,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",172.00,65.00,14.83,9.90,14.18,0.00,26.10,8.00,1.00,4978.00,1160.00,1317.00,721.00,0.00,1780.00
2025,6,PT,Piedmont Airlines,TVC,"Traverse City, MI: Cherry Capital",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,6,PT,Piedmont Airlines,TYS,"Knoxville, TN: McGhee Tyson",240.00,79.00,23.41,3.37,30.30,0.00,21.93,6.00,1.00,5538.00,1380.00,391.00,1440.00,0.00,2327.00
2025,6,QX,Horizon Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",30.00,3.00,1.82,0.00,1.18,0.00,0.00,0.00,0.00,148.00,111.00,0.00,37.00,0.00,0.00
2025,6,QX,Horizon Air,AKN,"King Salmon, AK: King Salmon Airport",30.00,4.00,3.01,0.00,0.23,0.00,0.76,0.00,0.00,165.00,127.00,0.00,9.00,0.00,29.00
2025,6,QX,Horizon Air,ALW,"Walla Walla, WA: Walla Walla Regional",60.00,17.00,3.93,0.00,1.40,1.00,10.67,1.00,0.00,849.00,175.00,0.00,29.00,307.00,338.00
2025,6,QX,Horizon Air,ANC,"Anchorage, AK: Ted Stevens Anchorage International",359.00,48.00,11.30,0.00,10.35,0.00,26.35,6.00,0.00,2389.00,839.00,0.00,235.00,0.00,1315.00
2025,6,QX,Horizon Air,BET,"Bethel, AK: Bethel Airport",12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,6,QX,Horizon Air,BIL,"Billings, MT: Billings Logan International",120.00,32.00,9.89,1.00,5.96,0.00,15.15,0.00,0.00,1401.00,391.00,29.00,175.00,0.00,806.00
